BOR;AN;FI;FI_EJ;LIT_MED;LIT_CHI;LIT_OBS;LIT_MCO;SEJHC_MED;SEJHC_CHI;SEJHC_OBS;SEJHC_MCO;JOU_MED;JOU_CHI;JOU_OBS;JOU_MCO;PLA_MED;PLA_CHI;PLA_OBS;PLA_MCO;SEJHP_MED;SEJHP_CHI;SEJHP_OBS;SEJHP_MCO;SEANCES_MED;CONSULT_EXT;SPED;UGER;CAP_COMPLET_GEN;CAP_COMPLET_INF;CAP_COMPLET_PEN;CAP_COMPLET_TOT;SEJ_HTP_GEN;SEJ_HTP_INF;SEJ_HTP_PEN;SEJ_HTP_TOT;FIL_TPL_GEN;FIL_TPL_INF;FIL_TPL_PEN;FIL_TPL_TOT;CAP_HDJ_GEN;CAP_HDJ_INF;CAP_HDJ_PEN;CAP_HDJ_TOT;VEN_HDJ_GEN;VEN_HDJ_INF;VEN_HDJ_PEN;VEN_HDJ_TOT;CAP_HDN_GEN;CAP_HDN_INF;CAP_HDN_TOT;VEN_HDN_GEN;VEN_HDN_INF;VEN_HDN_TOT;NB_CATTP_GEN;NB_CATTP_INF;NB_CATTP_PEN;NB_CATTP_TOT;ACT_CATTP_GEN;ACT_CATTP_INF;ACT_CATTP_PEN;ACT_CATTP_TOT;NB_CMP_GEN;NB_CMP_INF;NB_CMP_TOT;ACT_CMP_GEN;ACT_CMP_INF;ACT_CMP_TOT;FIL_AMB_GEN;FIL_AMB_INF;FIL_AMB_PEN;FIL_AMB_TOT;FIL_TOT_GEN;FIL_TOT_INF;FIL_TOT_PEN;FIL_TOT_TOT;LIT_SSR;SEJHC_SSR;JOUHP_SSR;PLA_SSR;LIT_USLD;ENT;PLATOT_HAD;SEJ_HAD;AUTGEN;PASSU_GEN;AUTPED;PASSU_PED;GEN;PED;ANT;SAMU;REA;SEJ_REANIM;TYPE1;SEJACC;TYPE2;SEJ_NEO;TYPE3;SEJ_REA;TRT_HEMO_CENTRE;SEAN_HEMO_CENTRE;TRT_INSUFF_REN;SEM_TRT_INSUFF_REN;CHIMIO;SEAN_CHIMIO;RTH;SEAN_RADIO;CHIRCAR;CARDIO_INT;NEUROCHIR;NEURO_INT;GREFFE;AMP;PRIS;EFFSAL_SPEMED;EFFSAL_DT_MEDGEN;EFFSAL_DT_URG;EFFSAL_DT_ANESTREA;EFFSAL_SPECHI;EFFSAL_DT_GYNOBS;EFFSAL_PSY;EFFSAL_ODON;EFFSAL_PHARMA;EFFSAL_AUT;EFFSAL_TOT;INTTOT;EFFLIB_SPEMED;EFFLIB_DT_MEDGEN;EFFLIB_DT_URG;EFFLIB_DT_ANESTREA;EFFLIB_SPECHI;EFFLIB_DT_GYNOBS;EFFLIB_PSY;EFFLIB_ODON;EFFLIB_PHARMA;EFFLIB_AUT;EFFLIB_TOT;ETPSAL_SPEMED;ETPSAL_DT_MEDGEN;ETPSAL_DT_URG;ETPSAL_DT_ANESTREA;ETPSAL_SPECHI;ETPSAL_DT_GYNOBS;ETPSAL_PSY;ETPSAL_ODON;ETPSAL_PHARMA;ETPSAL_AUT;ETPSAL_TOT;ETPINT;EFF_SAG;EFF_CAD;EFF_INFAVECSPE;EFF_INFSANSSPE;EFF_AID;EFF_ASH;EFF_PSYCHO;EFF_REEDU;EFF_SOINS;EFF_DIR;EFF_DIRINF;EFF_AUTADM;EFF_EDU;EFF_DTSOC;EFF_PERSPHARMA;EFF_PERSLABO;EFF_PERSRADIO;EFF_AUTMEDTEC;EFF_TEC;EFF_TOT_HORS_SOINS;EFF_TOT_PNM;ETP_SAG;ETP_CAD;ETP_INFAVECSPE;ETP_INFSANSSPE;ETP_AID;ETP_ASH;ETP_PSYCHO;ETP_REEDU;ETP_SOINS;ETP_DIR;ETP_DIRINF;ETP_AUTADM;ETP_EDU;ETP_DTSOC;ETP_PERSPHARMA;ETP_PERSLABO;ETP_PERSRADIO;ETP_AUTMEDTEC;ETP_TEC;ETP_TOT_HORS_SOINS;ETP_TOT_PNM;BIOGENSPE;MICROBIO;HEMATO;IMMUNO;GENE;ASSISTMED;ANOTO;PHARMA_A11;PHARMA_A20;PHARMA_A19;PHARMA_A26;NB_SCAN;ACT_SCAN;NB_IRM;ACT_IRM;NB_CAM;ACT_CAM;NB_TOMO;ACT_TOMO;SAL_INTERV;POST_REVEIL
SYGEN;2021;920300258;920000809;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;80;628;5023;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11;1;;;;;;;1;;12;;;;;;;;;;;;;8;0.12;;;;;;;1;;9;0;;3;;14;15;;1;2;35;1;;7;6;1;3;;;1;1;19;54;;2.9;;14.81;16.34;;1;2.09;37.14;0.91;;7.56;5.28;1;0.5;;;1.02;1;16.27;53.41;;;;;;;;;;;;;;;;;;;;;
SYGEN;2021;920300266;920000940;24;;;24;1059;0;0;1059;6253;0;0;6253;5;;;5;564;0;0;564;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;60;399;2806;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;1;;;;;;;2;;9;;21;1;;;5;;;;;1;27;4.86;0.98;;;;;;;1.77;;6.63;;;3;;22;25;18;3;4;75;5;1;19;3;3;4;;;;5;37;112;;3;;23.74;26.79;17.47;2.31;3.91;77.22;2.01;0.35;12.08;1.65;1.65;1.87;;;;3.41;21.37;98.59;;;;;;;;;;;;;;;;;;;;;
SYGEN;2021;920300365;920815388;0;37;0;37;25;1701;0;1726;31;2667;0;2698;0;31;0;31;1423;6577;59;8059;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;0;0;0;0;0;0;;;;;0;;0;;0;0;0;0;0;;1;;;;;;;;;1;;1;2;24;4;;5;45;1;;;;;69;;;;;;;;;2;;2;1;;3;2;27;7;16;;;55;4;1;12;;;2;;;4;4;27;82;;3;2;25.1;6.8;16;;;52.9;4;1;11.6;;;1.5;;;4;4;26.1;79;;;;;;;;;;;;;;;;;;;;8;23
SYGEN;2021;920300381;920005378;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;91;484;871;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;1;;;;;;;1;;5;;;;;;;;;;;;;4;1;;;;;;;0.8;;4.8;;;1;;14;18;5;1;6;45;1;;7;4;1;1;;;;16;29;74;;1;;10.36;17.68;3.94;0.5;5;38.48;1;;6.68;4;1;0.5;;;;15.2;27.38;65.86;;;;;;;;;;;;;;;;;;;;;
SYGEN;2021;920300415;920000890;24;21;0;45;622;938;205;1765;5803;2774;612;9189;20;20;0;40;1736;3492;417;5645;20472;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;202;0;46;0;0;0;0;1;17821;;;1;1599;1;0;0;0;0;0;0;0;1;;;;;;;;;2;;2;;24;1;2;5;48;8;;;;;72;;;;;;;;;1.8;;1.8;;0;3;13;39;28;1;1;1;86;2;1;20;1;1;6;;;;5;35;121;12;3;12.59;36.92;32.17;1;1;0.6;99.28;2;1;19.8;1;1;6;;;;4.79;34.59;133.87;;;;;;;;;;;;;;;;;;;;9;12
SYGEN;2021;920300423;920030269;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;95;914;1415;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;3;;;;;;;;;5;;;;;;;;;;;;;4.69;2.69;;;;;;;;;4.69;;;2;;13;26;18;1;11;71;2;;6;1;1;1;;;;12;22;93;;1.72;;12.7;21.7;15.88;0.58;7.64;60.22;2;;6.25;0.76;0.76;0.43;;;;9.35;18.79;79.01;;;;;;;;;;;;;;;;;;;;;
SYGEN;2021;920300464;910014919;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;61;424;6861;26;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8;4;;;1;;;;1;;10;;;;;;;;;;;;;5.41;2.9;;;0.3;;;;0.7;;6.41;;;5;;21;23;15;1;26;91;2;1;26;2;1;2;;2;;3;38;129;;5;;21;23;14.73;1;25.35;90.08;2;1;25.8;2;1;1;;2;;3;36.8;126.88;;;;;;;;;;;;;;;;;;;;;
SYGEN;2021;920300480;920000924;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;394;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;2;;;;;;;0.28;;3.28;;;;;;;;;;;;;;;;;;;;;;;;;;9.87;15.33;9.53;0.23;0.3;35.26;0.23;;2.35;;;;;;;0.89;3.47;38.73;;;;;;;;;;;;;;;;;;;;;
SYGEN;2021;920300563;920000932;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;75;676;4077;23;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;3;;;;;;;1;;7;;;;;;;;;;;;;3.78;1.43;;;;;;;0.5;;4.28;;;1;;15;20;7;;14;57;2;;6;3;1;;;;;1;12;69;;1;;9.05;14.9;8.2;;13.84;46.99;1.3;;5.3;2.2;0.2;;;;;1;9.8;56.79;;;;;;;;;;;;;;;;;;;;;
SYGEN;2021;920300597;920000940;46;58;0;104;2254;2387;13;4654;15418;7384;0;22802;21;21;;42;4773;5591;0;10364;2529;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;16022;0;;;;;;1;793;0;0;0;0;0;0;;;;;1;2529;0;;0;0;0;0;0;0;1;4;1;;1;;;;;2;;6;;60;5;7;7;35;3;;;;1;96;1.83;0.74;;0.35;;;;;1.16;;2.99;;;7;;50;24;58;3;1;143;5;1;39;1;1;3;;;;6;55;198;;6.58;0.38;49.77;26.48;49.69;1.16;0.75;134.81;3.74;0.65;33.23;0.5;0.5;2.7;;;;5.16;45.98;180.79;;;;;;;;;;;;1;0;2;0;;;;;10;12
SYGEN;2021;920300712;920810736;;19;;19;0;7774;0;7774;0;1254;0;1254;;37;;37;0;2899;0;2899;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;0;0;0;0;0;0;;;;;0;;0;;0;0;0;0;0;1;1;;;;;;;;;;;;;38;1;;20;102;23;;;;;140;;;;;;;;;;;;;;3;;26;10;26;1;;66;;;12;;;1;;;;3;16;82;;3.19;;21.63;9.54;21.92;0.19;;56.47;;;10.3;;;1;;;;3.17;14.47;70.94;;;;;;;;;;;;;;;;;;;;9;14
SYGEN;2021;920300753;920810736;68;130;;198;2439;9195;0;11634;19104;32165;0;51269;;10;;10;0;4903;0;4903;12674;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;4548;;;;;;;1;11258;1;;1;3;0;;1;1;0;0;0;;;5;3;;;;;;;3;;8;4;129;5;;21;49;;;;;;178;1.1;1.1;;;;;;;3;;4.1;3;;16;2;244;125;138;2;3;530;3;1;83;;;8;;12;11;17;135;665;;15.26;0.23;216.16;99.17;118.99;0.15;0.28;450.24;1.75;1;68.14;;;6.09;;8.91;8.78;15.73;110.4;560.64;;;;;;;;;;;;2;1;1;0;;;;;18;10
SYGEN;2021;920300761;920000973;30;35;;65;1361;2677;0;4038;10053;6551;0;16604;0;34;;34;0;10420;0;10420;10819;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;553;;;;;;;;;;;1;10724;1;95;0;0;0;0;0;;;;;;;;;;;2;;2;;84;5;;21;70;11;;;;;154;;;;;;;;;2.3;;2.3;;;3;1;52;28;31;;;115;2;;12;;;2;;;;4;20;135;;2.38;0.28;28.61;14.36;26.71;0.07;;72.41;1.98;;10.14;;;1.76;;;;4.57;18.45;90.86;;;;;;;;;;;;1;;1;;;;;;13;29
SYGEN;2021;920300787;920000981;76;47;15;138;3354;1727;920;6001;22107;5910;3286;31303;3;17;7;27;3756;1815;2704;8275;12666;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;870;1;648;0;0;0;0;1;6626;;;1;5384;0;;0;1;0;0;0;1;0;6;;;;5;5;;;13;1;25;11;160;8;8;18;110;50;4;15;;1;290;1.98;;;;0.3;0.3;;;12.47;0.8;15.55;5.54;19;16;21;200;100;32;3;4;395;10;1;294;1;1;16;28;44;13;213;620;1015;15.31;16;17.12;171.83;85.64;29.13;1.98;3.83;340.84;10;1;279.67;1;1;10.07;24.95;41.16;12.8;204.82;585.47;926.31;1;1;1;1;0;1;0;;;;;2;1;2;0;3;0;1;0;9;14
SYGEN;2021;920300837;920001005;0;15;;15;0;699;0;699;0;1477;0;1477;9;35;;44;3091;5046;0;8137;14491;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;0;0;0;0;0;0;1;12212;;;0;;0;;0;0;0;0;0;0;1;;;;;;;;;1;;1;;21;;2;4;56;3;;;;;77;;;;;;;;;0.5;;0.5;;;1;;41;13;9;1;1;66;4;1;16;0;0;1;;3;;3;28;94;;1;;39.18;12.89;7.56;0.04;0.3;60.97;4.43;1;14.33;0.2;0.2;1.05;;2.67;;2.63;26.31;87.28;;;;;;;;;;;;1;;;;;;;;8;13
SYGEN;2021;920300845;780020715;32;;;32;504;0;0;504;6140;0;0;6140;5;;;5;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20;67;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11;9;;;;;;;1;1;13;;;;;;;;;;;;;6.76;5.88;;;;;;;0.55;0.2;7.51;;;2;;24;30;6;2;3;67;2;1;12;2;1;;;;;5;22;89;;1.74;;23.13;29.47;6.25;1.64;2.18;64.41;0.82;0.5;9.26;1.09;0.59;;;;;4.18;15.85;80.26;;;;;;;;;;;;;;;;;;;;;
SYGEN;2021;920300886;920030269;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;142;1079;2531;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8;2;;;;;;;4;;12;;;;;;;;;;;;;7.46;1.8;;;;;;;1.32;;8.78;;;5;;22;36;21;2;15;101;2;;9;1;1;6;;;;13;31;132;;4.04;;19.45;33.15;16.73;1.07;11.71;86.15;1.97;;6.74;0.92;0.92;1.08;;;;11.14;21.85;108;;;;;;;;;;;;;;;;;;;;;
SYGEN;2021;920300936;920006848;14;25;;39;1283;1061;0;2344;10334;5353;0;15687;3;14;;17;1221;2231;0;3452;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9;135;2575;3;;;;;;;;;;;;;1;1508;;;;;;;;;;;0;;0;;0;0;0;0;0;;;3;;;;;;;;2;1;6;2;29;;;7;32;;;;;;61;1.76;;;;;;;;1.16;0.1;3.02;0.56;;6;6;35;26;14;;2;89;8;;26;1;1;5;;;;5;45;134;;4.49;5.4;40.07;29.27;13.4;;1.6;94.23;2.67;;27.05;1;1;4.26;;;;5;39.98;134.21;;;;;;;;;;;;1;;1;;2;;;;9;20
SYGEN;2021;920300985;920810330;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;76;515;737;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;2;;;;;;;;;5;;;;;;;;;;;;;4.75;2.02;;;;;;;;;4.75;;;1;;23;38;17;7;11;97;2;;16;5;2;;;;;5;28;125;;1.38;;17.39;31.45;10.87;3.63;8.25;72.97;1;;8.67;4.35;2;;;;;2.58;16.6;89.57;;;;;;;;;;;;;;;;;;;;;
SYGEN;2021;920301033;920001062;9;;;9;119;0;0;119;398;0;0;398;;;;;0;0;0;0;46357;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;1;6386;1;39971;0;0;0;0;0;;;2;1;;;;;;;2;;4;;14;;;;;;;;;;14;0.38;0.24;;;;;;;1.57;;1.95;;;1;1;10;3;1;1;;17;1;;12;;;4;;;;1;18;35;;1;0.5;9.57;3;1;0.18;;15.25;1;;11.62;;;3.15;;;;1;16.77;32.02;;;;;;;;;;;;;;;;;;;;;
SYGEN;2021;920310026;920001070;;;;;;;;;;;;;;;;;;;;;;;;;66;;;66;485;;;485;428;;;428;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;428;;;428;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;1;;1;1;;;;;4;;;;5;;;;;;;;;0.57;;0.57;;;1;;29;6;;1;1;38;1;;4;1;1;;;;;10;16;54;;1;;15.52;5.3;;0.43;0.13;22.38;1;;3.15;0.5;0.5;;;;;9.1;13.75;36.13;;;;;;;;;;;;;;;;;;;;;
SYGEN;2021;920310034;920001088;;;;;;;;;;;;;;;;;;;;;;;;;44;;;44;650;;;650;375;;;375;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;375;;;375;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;2;;1;1;;;;;8;;;;9;;;;;;;0.37;;;;0.37;;;2;;13;3;12;;2;32;4;;7;1;;;;;;24;36;68;;1.97;;13.44;2.68;9.08;;0.66;27.83;3.68;;5.26;0.2;;;;;;17.29;26.43;54.26;;;;;;;;;;;;;;;;;;;;;
SYGEN;2021;920310059;920001104;;;;;;;;;;;;;;;;;;;;;;;;;46;;;46;401;;;401;341;;;341;16;;;16;6946;;;6946;;;;;;;;;;;;;;;;;;;;;;;;;476;;;476;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;26;;;;26;;;;;;;;7;;;;7;;;;;;;4.21;;;;4.21;;;2;;20;7;16;2;3;50;2;;6;;;;;;;2;10;60;;1.45;;19;4.45;11.4;1.49;0.2;37.99;2;;5.2;;;;;;;2;9.2;47.19;;;;;;;;;;;;;;;;;;;;;
SYGEN;2021;920600061;920001146;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;36;172;3747;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;;;;1;;1;1;7;;;;;;;;;;;;;1.07;;;;;;0.04;;0.64;0.05;1.8;;;;4;11;37;;3;7;62;2;;11;3;1;;;;;28;44;106;;;2.44;9.54;30.32;;1.03;4.11;47.44;1;;5.41;2.33;0.48;;;;;12.34;21.08;68.52;;;;;;;;;;;;;;;;;;;;;
SYGEN;2021;920690278;920718186;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18;;18;;4295;;4295;;;;;;;;;;;;;;;;1;1;;64;64;;42;;42;;42;;42;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;3;;;;4;;0;0;;;;;0;;;;0;0.2;0.2;;;;;1.33;;;;1.53;;;;;4;;4;4;3;15;2;;4;9;;;;;;1;16;31;;;;4;;2.61;2.4;2.5;11.51;1.5;;2.52;8.35;;;;;;0.3;12.67;24.18;;;;;;;;;;;;;;;;;;;;;
SYGEN;2021;920700010;770700029;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17;89;9907;28;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;3;;;;;1;;;;8;;;;;;;;;;;;;2.77;1.34;;;;;0.1;;;;2.87;;;3;;7;24;8;2;12;56;2;;4;6;1;;;;;8;20;76;;2.4;;7.76;22.57;6.09;1;10.35;50.17;2;;2.71;4.23;1.05;;;;;6.29;15.23;65.4;;;;;;;;;;;;;;;;;;;;;
SYGEN;2021;920711512;920013448;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;134;1231;1194;30;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17;13;;;;;;;1;;18;;;;;;;;;;;;;13.67;9.32;;;;;;;1.11;;14.78;;;1;;32;55;;3;17;108;1;1;9;1;1;;;;;2;14;122;;1;;29.57;46.21;;2.5;9.12;88.4;1;1;7.29;0.9;0.9;;;;;1.47;11.66;100.06;;;;;;;;;;;;;;;;;;;;;
SYGEN;2021;920803798;920002037;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;110;782;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;6;;;;;;;;;6;;;;;;;;;;;;;6;6;;;;;;;;;6;;;2;;40;33;1;2;7;85;3;1;14;3;2;4;;;;3;28;113;;1.82;;37.15;33.63;1;0.98;4.79;79.37;3.21;1;12.3;2.35;1.25;2.65;;;;2.07;23.58;102.95;;;;;;;;;;;;;;;;;;;;;
SYGEN;2021;920811635;780140059;;;;;;;;;;;;;;;;;;;;;;;;;;37;;37;;294;;294;;124;;124;;81;;81;;6633;;6633;;1;1;;4;4;;5;;5;;6526;;6526;;17;17;;28854;28854;;2356;;2356;;2587;;2587;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;18;;;;19;2;;;;;;;;;;;;0.22;0.22;;;;;17.29;;;;17.51;1.99;;10;5;52;19;20;34;24;164;;;13;46;9;;;;;;59;223;;8.21;3.86;48.15;15.13;18.76;29.04;20.18;143.33;;;11.15;43.49;9;;;;;;54.64;197.97;;;;;;;;;;;;;;;;;;;;;
SYGEN;2021;920811775;940000060;;;;;;;;;;;;;;;;;;;;;10818;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;1;;;;;;;;;;;;;;1;;7;;;;;8;;;1;;;;;;;;1;9;;0.7;;10.49;;;;;11.19;;;1.05;;;;;;;;1.05;12.24;;;;;;;;;;;;;;;;;;;;;
SYGEN;2021;920813623;920029097;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2000;38113;;;;;;;;;;;;;;;;;;;;;1;0;0;;;;;;;;;28;;;;;;;;8;1;37;;;;;;;;;;;;;28.65;;;;;;;;9.7;0.95;39.3;;10;106;23;387;223;3;8;27;787;34;;159;21;18;36;;;;32;282;1069;8.04;103.38;19.95;363.47;195.77;3.68;8.16;25.25;727.7;34.48;;154.11;20.47;17.9;30.96;;;;31.29;271.31;999.01;;;;;;;;;;;;;;;;;;;;;
SYGEN;2021;930000286;930021480;264;51;42;357;11500;2725;3452;17677;73036;11385;10526;94947;14;10;;24;2037;3199;0;5236;14256;201464;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1737;13;;;20;327;1;41822;1;9359;1;0;0;0;1;1753;0;1912;1;388;0;0;;;;;1;4724;1;9532;0;1;0;0;0;0;1;162;38;;24;53;17;3;5;11;11;245;91;12;;;;0;;;;;;12;138.62;31.9;;21.47;40.76;12.22;3;1.63;10.45;10.88;205.34;86.06;26;29;31;354;303;126;14;25;908;15;3;260;19;16;18;45;39;5;204;608;1516;26.51;33.17;28.25;351.51;296.81;123.06;13.18;19.31;891.8;15.43;3.5;252.02;18.42;16.16;17.32;43.41;37.61;6.21;195.01;588.93;1480.73;1;1;1;1;0;0;1;;;;;2;;2;;2;;;;13;13
SYGEN;2021;930000294;930021480;14;;;14;366;0;0;366;3806;0;0;3806;;;;;0;0;0;0;;1010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;78;402;3000;6;41;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;3;;;;;;;;;12;1;;;;;;;;;;;;10.93;1.28;;;;;;;;;10.93;3.49;;2;;38;56;18;7;2;123;;;8;2;1;;;;;1;11;134;;3.03;;33.68;56.26;17.8;2.02;2.5;115.29;0.21;;8.53;1.9;1.4;;;;;5.34;15.98;131.27;;;;;;;;;;;;;;;;;;;;;
SYGEN;2021;930000302;930110036;192;35;58;285;10237;1918;4567;16722;60601;7745;20130;88476;8;9;0;17;1542;2270;864;4676;11884;244025;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20;152;0;;;;;;1;46435;1;20116;;;;;1;1444;0;3731;0;449;1;394;1;10007;1;;0;;0;;0;1;0;0;0;0;1;130;9;13;23;58;17;;;12;11;211;105;;;;;;;;;;;;115.79;6.71;12.32;20.17;44.17;16.16;;;11.05;8.75;179.76;95.17;68;15;33;346;311;52;13;18;856;;;192;13;5;8;30;13;15;97;368;1224;64.52;16.51;31.32;340.68;294.4;50.36;6.71;16.49;820.99;0.5;;179.73;13.6;5.6;8.55;28.3;13;14.47;94.15;352.3;1173.29;1;1;1;0;0;0;0;;;;;1;0;1;0;;;;;9;13
SYGEN;2021;930000328;930110051;263;61;94;418;11080;4541;8330;23951;70809;12302;26894;110005;23;26;17;66;2319;0;790;3109;1561;188015;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;16;97;0;;;;20;77;1;55396;1;32555;1;0;0;0;1;1637;0;3794;0;856;1;228;;;;;1;1561;0;;0;0;0;0;0;1;1;237;43;24;30;75;23;3;2;11;13;341;204;;;;;;;;;;;;177.68;30.22;20.2;22.29;53.61;18.52;0.54;0.86;11;11.37;255.06;118.14;86;42;58;387;397;183;20;44;1217;9;;287;34;26;19;56;35;14;189;643;1860;86.12;40.78;52.61;381.4;380.71;167.25;12.86;36.76;1158.49;9.25;;273.69;33.41;25.74;16.01;50.73;33.2;13.49;181.44;611.22;1769.71;1;1;1;1;0;0;0;;;;;2;1;2;0;1;;;;10;18
